"UF","cod_Inst","cod_Curso","cor_raca","renda_num","renda_valor","renda","cota","ensino_medio","motivo","nome_curso"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Valorização Profissional","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Inserção no Mercado de Trabalho","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Preta",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99804,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Ciências Biológicas (Licenciatura)"
25,2564,99806,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","Matemática (Licenciatura)"
25,2564,99806,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","Matemática (Licenciatura)"
25,2564,99806,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Vocação","Matemática (Licenciatura)"
25,2564,99806,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Matemática (Licenciatura)"
25,2564,99806,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Matemática (Licenciatura)"
25,2564,99806,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Matemática (Licenciatura)"
25,2564,99806,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Matemática (Licenciatura)"
25,2564,99806,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Matemática (Licenciatura)"
25,2564,99806,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Matemática (Licenciatura)"
25,2564,99806,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Matemática (Licenciatura)"
25,2564,99806,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Matemática (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","Química (Licenciatura)"
25,2564,99808,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Vocação","Química (Licenciatura)"
25,2564,99808,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99808,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola pública","Baixa concorrência","Química (Licenciatura)"
25,2564,99808,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Influência familiar","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99808,"Preta",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Valorização Profissional","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Química (Licenciatura)"
25,2564,99808,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Amarela",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Baixa concorrência","Química (Licenciatura)"
25,2564,99808,"Não quero declarar",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Química (Licenciatura)"
25,2564,99808,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Química (Licenciatura)"
25,2564,99810,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,99810,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Escola pública","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,99810,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Inserção no Mercado de Trabalho","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,99810,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,99810,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,99810,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Baixa concorrência","Física (Licenciatura)"
25,2564,99810,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Vocação","Física (Licenciatura)"
25,2564,99810,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Outro","Física (Licenciatura)"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Parda",5,"R$ 5. 622,01 a R$ 9.370,00","Média-alta","Não","Todo escola particular","Influência familiar","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola pública","Influência familiar","Engenharia Ambiental"
25,2564,112282,"Parda",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Étnico-racial","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Valorização Profissional","Engenharia Ambiental"
25,2564,112282,"Amarela",1,"até R$ 1.405,50","Baixíssima","Renda","Maior parte escola particular","Influência familiar","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Prestígio Social","Engenharia Ambiental"
25,2564,112282,"Branca",4,"R$ 4.216,51 a R$ 5.622,00","Média","Não","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Valorização Profissional","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Maior parte escola particular","Outro","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Não quero declarar",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Engenharia Ambiental"
25,2564,112282,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola particular","Vocação","Engenharia Ambiental"
25,2564,112282,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Baixa concorrência","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Preta",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Vocação","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Étnico-racial","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Branca",3,"R$ 2.811,01 a R$ 4.216,50","Média-baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Preta",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Mais de uma cota","Todo escola pública","Vocação","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Renda","Todo escola pública","Influência familiar","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Mais de uma cota","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Influência familiar","Engenharia Ambiental"
25,2564,112282,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Outro","Engenharia Ambiental"
25,2564,112282,"Parda",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Valorização Profissional","Engenharia Ambiental"
25,2564,112282,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Maior parte escola pública","Outro","Engenharia Ambiental"
25,2564,112282,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia Ambiental"
25,2564,112294,"Branca",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Inserção no Mercado de Trabalho","Engenharia de Alimentos"
25,2564,112294,"Amarela",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Engenharia de Alimentos"
25,2564,112294,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Baixa concorrência","Engenharia de Alimentos"
25,2564,112294,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Valorização Profissional","Engenharia de Alimentos"
25,2564,112294,"Branca",2,"R$ 1.405,51 a R$ 2.811,00","Baixa","Não","Todo escola particular","Inserção no Mercado de Trabalho","Engenharia de Alimentos"
25,2564,112294,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola particular","Outro","Engenharia de Alimentos"
25,2564,112294,"Parda",1,"até R$ 1.405,50","Baixíssima","Escola pública","Todo escola pública","Outro","Engenharia de Alimentos"
25,2564,112294,"Parda",1,"até R$ 1.405,50","Baixíssima","Não","Todo escola pública","Baixa concorrência","Engenharia de Alimentos"
